index,project_name,create_time,project_language,contributor,star,fork,issues,watch,project_commits,code_language,keyword_index,matched_keyword,path_of_first_file_commit,final_change_commit_path,code_granularity_data,code_func_type,number_of_bug_or_vulnerability_all_commit,comments,start_end_line_data,first_loc,final_start_end_line_data,final_loc_add,final_loc_minus,final_change_type,test_code_data,regular_expression_data,number_of_commits,number_of_change_commit_to_first,change_commit_to_first_index,change_commit_to_first_hash,change_commit_to_first_blocks,number_of_all_change_commit,all_change_commit_index,all_change_commit_hash,all_change_commit_blocks,number_of_all_change_fix_commit,real_fixed_commit_number,real_fixed_commit_hash,real_fixed_commit_reason,all_change_fix_commit_index,all_change_fix_commit_hash,all_change_fix_commit_blocks,project_lines,project_locs,project_statements,project_functions,project_classes,project_files,project_density_comments,project_comments,project_duplicated_lines,project_duplicated_blocks,project_duplicated_files,project_duplicated_lines_density,project_vulnerability,project_bugs,project_code_smells,project_sqale_index,project_sqale_debt_ratio,project_complexity_all,project_cognitive_complexity_all,project_complexity_mean_method,project_cognitive_complexity_mean_method,code_lines,code_locs,code_statements,code_functions,code_classes,code_files,code_density_comments,code_comments,code_duplicated_lines,code_duplicated_blocks,code_duplicated_files,code_duplicated_lines_density,code_code_smells,code_sqale_index,code_sqale_debt_ratio,code_complexity_all,code_cognitive_complexity_all,code_complexity_mean_method,code_cognitive_complexity_mean_method,manual_vs_gpt_loc_ratio,manual_vs_gpt_change_commit_ratio,manual_vs_gpt_change_fix_commit_ratio
,Headline_Detection,2023-01-05 05:29:28,Jupyter Notebook,,1.0,0.0,0.0,1.0,60.0,Python,1.0,written by chatgpt,Headline_Detection\0441eff41718309c8e29b64fd690bd4028eb1924\src\lib\src\kaelib\s3.py,Headline_Detection\e98bc67e604530a37d2bc88a299e1f06d2ba39a6\src\lib\src\kaelib\s3.py,method,,15.0,,"[8,82]",75.0,,,,,,,2.0,1.0,[-2],['e98bc67e604530a37d2bc88a299e1f06d2ba39a6'],"[[{'highest_ratio': 0.8759103241467943, 'best_match_position': (11, 85)}]]",1.0,[-2],['e98bc67e604530a37d2bc88a299e1f06d2ba39a6'],"[[{'highest_ratio': 0.8759103241467943, 'best_match_position': (11, 85)}]]",0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pyami,2021-07-11 17:58:09,HTML,5.0,12.0,9.0,17.0,4.0,385.0,Python,1884.0,written by chatgpt,pyami\7791fd58ed20cb062f4992f9c5321b3a55cf12f0\py4ami\ami_html.py,pyami\0cac6c40aeba6ef9eb119372166d57d3b17d7324\py4ami\ami_html.py,method,,,,"[1883,1895]",13.0,,,,,,,24.0,23.0,"[-2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -18, -19, -20, -21, -22, -23, -24]","['34430c4f278c6464b934821bd58e8e2be6da1f22', 'e6ec669829f2505eee356e48acc607cee66c9fca', 'c7f69b52d67989bf9ad6cb39cb89d43dd05643ae', '49e26fa1ec57acc1ca5a88a9ff924a603ec2f68d', '00b6330cfec143ba6690507045fafeb6c86ef6e0', '3b46526f8b05193d5bfa1523d85c3ece6cf426aa', 'cfa0d4b5639852bd5324087e7cbc740a2d859b0c', 'a7645c41ec204a83ca3530c1c612303a5e97f4d3', 'd2c7381e052741891108db3f25725dc4a38d7ad1', '9cbba07ce413d11f75f274353858aec7c395a769', '9e8faf2647b9fb4798c26586b4f520a9b96f67dc', 'daafb84b95a4f99b92d32dbf6b89750d86e51146', '5b820e4df69ee209c97cf20461b0531f1f47d491', '060ced7c68d4955e3cdbaf1cdb5785e149cc7b2d', '8d04bc5610c8aeb9b392b3cd89243b2146a53d9c', '4f65a609699adc93eb860fdc4b21f9101fb31166', 'c96d88ea28410a4d88bc12843cad887a07ba938a', 'e51c77df46102029475d96cd2f4c0afd5745aafb', '92708309b298f6da8b5cd7f32cd450000216391c', 'c49063ed22dcf1026d18decc606778a79894b008', 'c0fb05fd5978faf791c85a4366a8f0d925ea2897', '3197d0aab89e88fe28b41b71bb12d737cc8a085d', '0cac6c40aeba6ef9eb119372166d57d3b17d7324']","[[{'highest_ratio': 0.969258589511754, 'best_match_position': (1894, 1906)}], [{'highest_ratio': 0.969258589511754, 'best_match_position': (1986, 1998)}], [{'highest_ratio': 0.7009174311926606, 'best_match_position': (2029, 2041)}], [{'highest_ratio': 0.7009174311926606, 'best_match_position': (2030, 2042)}], [{'highest_ratio': 0.7009174311926606, 'best_match_position': (2054, 2066)}], [{'highest_ratio': 0.7009174311926606, 'best_match_position': (2054, 2066)}], [{'highest_ratio': 0.7009174311926606, 'best_match_position': (2054, 2066)}], [{'highest_ratio': 0.7009174311926606, 'best_match_position': (2054, 2066)}], [{'highest_ratio': 0.7009174311926606, 'best_match_position': (2054, 2066)}], [{'highest_ratio': 0.7009174311926606, 'best_match_position': (2066, 2078)}], [{'highest_ratio': 0.7009174311926606, 'best_match_position': (2100, 2112)}], [{'highest_ratio': 0.6221374045801527, 'best_match_position': (2388, 2400)}], [{'highest_ratio': 0.6221374045801527, 'best_match_position': (2421, 2433)}], [{'highest_ratio': 0.6221374045801527, 'best_match_position': (2502, 2514)}], [{'highest_ratio': 0.6221374045801527, 'best_match_position': (2750, 2762)}], [{'highest_ratio': 0.6221374045801527, 'best_match_position': (2784, 2796)}], [{'highest_ratio': 0.6221374045801527, 'best_match_position': (2836, 2848)}], [{'highest_ratio': 0.6221374045801527, 'best_match_position': (2872, 2884)}], [{'highest_ratio': 0.6221374045801527, 'best_match_position': (3141, 3153)}], [{'highest_ratio': 0.6221374045801527, 'best_match_position': (3252, 3264)}], [{'highest_ratio': 0.6221374045801527, 'best_match_position': (3399, 3411)}], [{'highest_ratio': 0.6221374045801527, 'best_match_position': (3477, 3489)}], [{'highest_ratio': 0.5776515151515151, 'best_match_position': (3510, 3522)}]]",4.0,"[-2, -4, -13, -24]","['34430c4f278c6464b934821bd58e8e2be6da1f22', 'c7f69b52d67989bf9ad6cb39cb89d43dd05643ae', 'daafb84b95a4f99b92d32dbf6b89750d86e51146', '0cac6c40aeba6ef9eb119372166d57d3b17d7324']","[[{'highest_ratio': 0.969258589511754, 'best_match_position': (1894, 1906)}], [{'highest_ratio': 0.7009174311926606, 'best_match_position': (2029, 2041)}], [{'highest_ratio': 0.6221374045801527, 'best_match_position': (2388, 2400)}], [{'highest_ratio': 0.5776515151515151, 'best_match_position': (3510, 3522)}]]",1.0,,,,[-24],['0cac6c40aeba6ef9eb119372166d57d3b17d7324'],"[[{'highest_ratio': 0.5776515151515151, 'best_match_position': (3510, 3522)}]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.0,e7herodata,2023-09-09 04:31:26,Python,,0.0,0.0,0.0,1.0,88.0,Python,4.0,written by chatgpt,e7herodata\933a9128ff11e512559b8a3607745a54d77514db\e7dash.py,,file,,0.0,,"[1,324]",324.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],571.0,423.0,214.0,2.0,0.0,4.0,24.6,138.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,45.0,0.4,35.0,113.0,17.5,56.5,324.0,238.0,42.0,2.0,0.0,1.0,35.0,128.0,0.0,0.0,0.0,0.0,2.0,10.0,0.1,7.0,13.0,3.5,6.5,,,
,simutils,2018-09-27 23:29:05,Python,,0.0,0.0,0.0,1.0,404.0,Python,2.0,written by chatgpt,simutils\29490f18a1ccb45653e7d1ba91c31bc8aa0ab904\paraview\get_unit_sphere_normal.py,,file,,,,"[1,26]",26.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.0,geometric-algebra,2023-04-10 21:34:41,Jupyter Notebook,4,0.0,0.0,0.0,1.0,8.0,Python,13.0,written by chatgpt,geometric-algebra\a5de1818b58da50d2cb7084c4d540238076358c7\src\Multivector.py,,method,,0.0,,"[6,31]",26.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],355.0,138.0,136.0,20.0,5.0,2.0,48.1,128.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,0.8,30.0,11.0,1.5,0.55,27.0,5.0,6.0,1.0,0.0,1.0,78.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,
94.0,bsl-plotter,2023-02-12 00:02:06,CMake,2,1.0,3.0,0.0,2.0,40.0,Python,14.0,written by chatgpt,bsl-plotter\45495103d4707616c7f2368b3953a7675237807b\catkin_ws\src\plotter_controller\src\control_arm.py,,file,,11.0,,"[1,130]",130.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],477.0,323.0,320.0,18.0,1.0,4.0,13.6,51.0,113.0,6.0,2.0,23.7,0.0,0.0,5.0,25.0,0.3,34.0,27.0,1.89,1.5,130.0,95.0,95.0,5.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.2,5.0,0.0,1.0,0.0,,,
,VMR_to_BlastDB,2022-02-01 21:49:24,Python,2.0,0.0,1.0,0.0,0.0,67.0,Python,8.0,written by chatgpt,VMR_to_BlastDB\e47a168abdee5f53b5316c3e5fa1b3c9878db7a1\merge_blast_hsps_overlapped.py,,file,,,,"[1,89]",89.0,,,,,,,2.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.0,visual_graph_datasets,2023-06-01 11:33:18,Python,2,1.0,2.0,1.0,3.0,50.0,Python,233.0,written by chatgpt,visual_graph_datasets\8b98d9d4005ba97e83037b5a5cb4edd989106d91\visual_graph_datasets\util.py,,method,,9.0,,"[228,252]",25.0,,,,,,,4.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],8754.0,5172.0,3295.0,254.0,25.0,54.0,29.7,2187.0,126.0,7.0,5.0,1.4,0.0,7.0,33.0,262.0,0.2,579.0,566.0,2.28,2.23,26.0,13.0,14.0,1.0,0.0,1.0,45.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,6.0,,,
98.0,testelegoocar,2024-02-02 23:23:28,Python,3,0.0,0.0,0.0,1.0,10.0,Python,1.0,written by chatgpt,testelegoocar\bc223861d21a9a4f8700420304966d00b3a87d8d\Final_UI_Code\UI_Prototype.py,,file,,0.0,,"[1,136]",136.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],304.0,229.0,225.0,10.0,1.0,2.0,15.5,42.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.0,0.5,41.0,93.0,4.1,9.3,136.0,81.0,80.0,9.0,1.0,1.0,27.7,31.0,0.0,0.0,0.0,0.0,3.0,15.0,0.6,18.0,26.0,2.0,2.89,,,
99.0,merge-queue-test,2023-09-01 04:59:39,Lean,107,1.0,0.0,0.0,16.0,7203.0,Python,3.0,written by chatgpt,merge-queue-test\89aa3a3b2f4e58193a3209d9d2457d951382ef0c\scripts\align-import.py,,file,,1087.0,,"[1,62]",62.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],1115.0,848.0,732.0,34.0,2.0,10.0,14.3,142.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,105.0,0.4,257.0,405.0,7.56,11.91,62.0,36.0,34.0,1.0,0.0,1.0,26.5,13.0,0.0,0.0,0.0,0.0,1.0,6.0,0.6,12.0,16.0,12.0,16.0,,,
100.0,mathlib4,2023-11-06 19:54:47,Lean,,0.0,0.0,0.0,1.0,1.0,Python,3.0,written by chatgpt,mathlib4\8717536ada899eef0d544981be88c22f7de141d9\scripts\align-import.py,,file,,0.0,,"[1,62]",62.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],1257.0,935.0,804.0,37.0,2.0,12.0,16.0,178.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,110.0,0.4,278.0,444.0,7.51,12.0,62.0,36.0,34.0,1.0,0.0,1.0,26.5,13.0,0.0,0.0,0.0,0.0,1.0,6.0,0.6,12.0,16.0,12.0,16.0,,,
101.0,robot_ml_rl_nlp_homework,2024-05-14 03:07:18,Lean,,0.0,0.0,0.0,1.0,1.0,Python,3.0,written by chatgpt,robot_ml_rl_nlp_homework\a9d29fe5412e4a4b83a40c1fb1ae3535033f2cbe\scripts\align-import.py,,file,,0.0,,"[1,62]",62.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],62.0,36.0,34.0,1.0,0.0,1.0,26.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.6,12.0,16.0,12.0,16.0,62.0,36.0,34.0,1.0,0.0,1.0,26.5,13.0,0.0,0.0,0.0,0.0,1.0,6.0,0.6,12.0,16.0,12.0,16.0,,,
102.0,LLM_CB2,2024-05-14 03:45:06,Python,,0.0,0.0,0.0,1.0,11.0,Python,194.0,written by chatgpt,LLM_CB2\761f554cd9cd7e055d6e9c0517b63000019f7664\src\cb2game\server\util.py,,class,,0.0,,"[198,237]",40.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],42582.0,32951.0,21406.0,1727.0,267.0,182.0,11.9,4471.0,2898.0,116.0,28.0,6.8,0.0,30.0,834.0,8735.0,0.9,5341.0,6624.0,3.09,3.84,41.0,18.0,22.0,4.0,1.0,1.0,47.1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.25,0.25,,,
,anime_screenshot_pipeline,2022-12-17 22:32:39,Jupyter Notebook,2.0,175.0,8.0,3.0,3.0,292.0,Python,171.0,written by chatgpt,anime_screenshot_pipeline\81792f215048282e87f2086f767843dd1a1cd258\scripts_v1\arrange_folder.py,,method,,,,"[172,184]",13.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.0,web-mit-public,2023-10-07 18:07:04,HTML,,0.0,0.0,0.0,2.0,126.0,Python,3.0,written by chatgpt,web-mit-public\95604408158ee62d72348ac24b99f0deee119cb0\add-files-by-date.py,,file,,0.0,,"[1,64]",64.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],1795.0,1461.0,1544.0,132.0,10.0,14.0,7.6,121.0,336.0,9.0,3.0,18.7,0.0,4.0,160.0,1312.0,3.0,585.0,1034.0,4.43,7.83,64.0,47.0,43.0,5.0,0.0,1.0,7.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,2.2,1.8,,,
105.0,qaap,2023-05-18 08:12:12,Python,,7.0,0.0,0.0,2.0,7.0,Python,54.0,written by chatgpt,qaap\4db7ec8d6a03f6acd0ff4dcf4b0615089d809e94\utils.py,,statement,,0.0,,"[55,55]",1.0,,,,,,regular expression,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],983.0,849.0,805.0,21.0,0.0,4.0,3.9,34.0,89.0,6.0,2.0,9.1,0.0,0.0,49.0,568.0,2.2,222.0,481.0,10.57,22.9,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
,jamesjarvis.io,2019-01-23 05:31:57,HTML,3.0,5.0,0.0,1.0,1.0,388.0,Python,2.0,written by chatgpt,jamesjarvis.io\3f0e32778e8c423d2c02cbaac940cfbdfda9a490\content\posts\year-of-books\goodreads-export.py,,file,,,,"[1,58]",58.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0,CFK_Delete_Python,2023-12-12 03:20:39,Python,,1.0,0.0,0.0,1.0,43.0,Python,9.0,written by chatgpt,CFK_Delete_Python\8f5ef0df4ab0a9af0b7ba178919200819eb18801\authentication.py,,file,,8.0,,"[1,33]",33.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],889.0,709.0,473.0,34.0,0.0,7.0,10.7,85.0,40.0,2.0,1.0,4.5,0.0,0.0,2.0,11.0,0.1,83.0,82.0,2.44,2.41,33.0,26.0,17.0,1.0,0.0,1.0,16.1,5.0,0.0,0.0,0.0,0.0,1.0,6.0,0.8,7.0,7.0,7.0,7.0,,,
108.0,pwndbg-gui,2023-05-26 02:46:33,Python,2,6.0,0.0,3.0,1.0,396.0,Python,12.0,written by chatgpt,pwndbg-gui\a6515c8f4bb0994a78520c4eb47c4ab1d0ac6274\gui\constants.py,pwndbg-gui\c37244bf9e942ebfc15e810e6d53c30c27c7d9a1\gui\constants.py,statement,,76.0,,"[13,29]",17.0,,,,,,input,3.0,2.0,"[-2, -3]","['c37244bf9e942ebfc15e810e6d53c30c27c7d9a1', '2006adcf509b99df17a5c42bcc6afa4e0d4c0f6b']","[[{'highest_ratio': 0.9928802588996763, 'best_match_position': (13, 29)}], [{'highest_ratio': 0.9928802588996763, 'best_match_position': (21, 37)}]]",1.0,[-2],['c37244bf9e942ebfc15e810e6d53c30c27c7d9a1'],"[[{'highest_ratio': 0.9928802588996763, 'best_match_position': (13, 29)}]]",0.0,,,,[],[],[],2306.0,1766.0,1437.0,128.0,25.0,26.0,11.8,237.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,68.0,0.1,228.0,164.0,1.78,1.28,18.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
110.0,stock-gpt,2023-04-12 19:15:17,Python,,5.0,0.0,0.0,2.0,7.0,Python,17.0,written by chatgpt,stock-gpt\fed6af742a8c2577fde5cc83b5136b0ce3a8528a\src\stock_indicators\indicator_impl.py,,file,,3.0,,"[1,211]",211.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],2505.0,1319.0,875.0,112.0,34.0,46.0,30.9,590.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,97.0,0.2,237.0,177.0,2.12,1.58,211.0,138.0,119.0,32.0,16.0,1.0,8.6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,,,
111.0,enph353_competition_controller,2023-11-09 02:00:15,Python,2,0.0,0.0,0.0,1.0,66.0,Python,5.0,written by chatgpt,enph353_competition_controller\2df92e0d7a28f339998c2d54d6b8ff0483adb3ae\image_testing\chat_gpt_script.py,,file,,3.0,,"[1,48]",48.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],772.0,521.0,435.0,19.0,5.0,6.0,18.2,116.0,38.0,2.0,2.0,4.9,0.0,0.0,3.0,12.0,0.1,55.0,61.0,2.89,3.21,48.0,28.0,24.0,0.0,0.0,1.0,26.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,
,experimental,2011-03-09 15:20:07,Emacs Lisp,,0.0,0.0,0.0,2.0,197.0,Python,4.0,written by chatgpt,experimental\a57e848a9ecad1f80bdd774810effef3ac4586bd\html_convert\html_convert.py,,file,,,,"[1,65]",65.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.0,pypatchy,2023-05-25 08:24:18,Jupyter Notebook,3,0.0,0.0,0.0,2.0,280.0,Python,129.0,written by chatgpt,pypatchy\16897095606bb2884765cc207c550655e5a65b30\pypatchy\design\solve_utils.py,,method,,167.0,,"[[127,187],[440,463]]",85.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],17101.0,9371.0,7616.0,997.0,95.0,54.0,36.1,5294.0,26.0,2.0,1.0,0.2,0.0,4.0,455.0,3066.0,1.1,2434.0,2756.0,2.44,2.76,87.0,47.0,48.0,3.0,0.0,1.0,35.6,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,3.0,3.33,,,
,proof-buddy,2022-10-06 00:05:57,JavaScript,6.0,1.0,5.0,0.0,2.0,325.0,Python,12.0,written by chatgpt,proof-buddy\34b6921424170f309d7febdaf08016bf8b9cf5eb\proofchecker\proofs\ERtrees.py,,method,,9.0,,"[13,18]",6.0,,,,,,,3.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.0,WM9A4-Digital-Development-with-Python,2024-01-16 09:32:22,Python,,1.0,0.0,0.0,1.0,143.0,Python,43.0,written by chatgpt,WM9A4-Digital-Development-with-Python\67907a0e7f78729083fa6055cf367dba6a0c8f04\10 practice questions\word_filter.py,,statement,,0.0,,"[41,41]",1.0,,,,,,regular expression,2.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],458.0,205.0,159.0,13.0,0.0,8.0,47.4,185.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.3,32.0,42.0,2.46,3.23,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
117.0,CubicalPersistentHomology,2023-10-14 06:54:39,Python,,0.0,0.0,0.0,1.0,28.0,Python,351.0,written by chatgpt,CubicalPersistentHomology\3f038144ec28995623df42ba256564a9b5d036bb\sage_utility.py,CubicalPersistentHomology\03bf4e14b30487a4fd3dbd31a1ddbfccedf3fdba\sage_utility.py,method,,4.0,,"[349,390]",42.0,,,,,,,4.0,3.0,"[-2, -3, -4]","['55f8acb2ffc4e8fb393b8cc9e8c55ec0fcfad6ae', '03bf4e14b30487a4fd3dbd31a1ddbfccedf3fdba', '83e6ca9b772f0604b16908093b6a3de53073fc01']","[[{'highest_ratio': 0.9718731298623579, 'best_match_position': (349, 390)}], [{'highest_ratio': 0.8768656716417911, 'best_match_position': (327, 368)}], [{'highest_ratio': 0.8768656716417911, 'best_match_position': (329, 370)}]]",2.0,"[-2, -3]","['55f8acb2ffc4e8fb393b8cc9e8c55ec0fcfad6ae', '03bf4e14b30487a4fd3dbd31a1ddbfccedf3fdba']","[[{'highest_ratio': 0.9718731298623579, 'best_match_position': (349, 390)}], [{'highest_ratio': 0.8768656716417911, 'best_match_position': (327, 368)}]]",0.0,,,,[],[],[],1057.0,652.0,640.0,19.0,0.0,4.0,35.6,360.0,962.0,2.0,2.0,91.0,0.0,0.0,23.0,475.0,2.4,230.0,549.0,12.11,28.89,43.0,26.0,24.0,1.0,0.0,1.0,27.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,8.0,14.0,,,
119.0,drl_swarm,2023-02-13 22:31:21,C++,4,1.0,0.0,0.0,1.0,303.0,Python,4.0,written by chatgpt,drl_swarm\1627f1a6b995935bd37f5b198b5b613fe59fbd29\data_analysis\data_analysis_scripts\measure_distances.py,,file,,51.0,,"[1,92]",92.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],6654.0,4189.0,3418.0,235.0,26.0,53.0,23.1,1260.0,558.0,18.0,12.0,8.4,0.0,3.0,124.0,918.0,0.7,501.0,474.0,2.13,2.02,92.0,46.0,47.0,6.0,0.0,1.0,37.8,28.0,0.0,0.0,0.0,0.0,4.0,35.0,2.5,8.0,4.0,1.33,0.67,,,
120.0,spgrid,2023-04-10 09:39:43,HTML,,1.0,0.0,0.0,1.0,31.0,Python,718.0,written by chatgpt,spgrid\ef6f1c534786d08a87d7723b6a5580928efe0502\scripts\local\auto_download_gui.py,,statement,,0.0,,"[719,724]",6.0,,,,,,regular expression,5.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],5660.0,4017.0,3671.0,211.0,10.0,41.0,14.6,686.0,1467.0,38.0,15.0,25.9,0.0,0.0,242.0,1501.0,1.2,841.0,1357.0,3.99,6.43,7.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,5.6,0.0,0.0,0.0,0.0,,,
