index,project_name,create_time,project_language,contributor,star,fork,issues,watch,project_commits,code_language,keyword_index,matched_keyword,url_of_first_file_commit,path_of_first_file_commit,final_change_commit_path,code_granularity_data,code_func_type,number_of_bug_or_vulnerability_all_commit,comments,start_end_line_data,first_loc,final_start_end_line_data,final_loc_add,final_loc_minus,final_change_type,test_code_data,regular_expression_data,number_of_commits,number_of_change_commit_to_first,change_commit_to_first_index,change_commit_to_first_hash,change_commit_to_first_blocks,number_of_all_change_commit,all_change_commit_index,all_change_commit_hash,all_change_commit_blocks,number_of_all_change_fix_commit,real_fixed_commit_number,real_fixed_commit_hash,real_fixed_commit_reason,all_change_fix_commit_index,all_change_fix_commit_hash,all_change_fix_commit_blocks,project_lines,project_locs,project_statements,project_functions,project_classes,project_files,project_density_comments,project_comments,project_duplicated_lines,project_duplicated_blocks,project_duplicated_files,project_duplicated_lines_density,project_vulnerability,project_bugs,project_code_smells,project_sqale_index,project_sqale_debt_ratio,project_complexity_all,project_cognitive_complexity_all,project_complexity_mean_method,project_cognitive_complexity_mean_method,code_lines,code_locs,code_statements,code_functions,code_classes,code_files,code_density_comments,code_comments,code_duplicated_lines,code_duplicated_blocks,code_duplicated_files,code_duplicated_lines_density,code_code_smells,code_sqale_index,code_sqale_debt_ratio,code_complexity_all,code_cognitive_complexity_all,code_complexity_mean_method,code_cognitive_complexity_mean_method,manual_vs_gpt_loc_ratio,manual_vs_gpt_change_commit_ratio,manual_vs_gpt_change_fix_commit_ratio
74,cars-back,2023/10/16 11:26,Java,,0,2,0,1,12,Java,9,generated by chatgpt,https://github.com/plaul/cars-back/blob/b2efef82f1ecd8ec4b0e5713cad3e9364348b8d2/src/main/java/dat3/car/config/MemberTestDataFactory.java,cars-back\b2efef82f1ecd8ec4b0e5713cad3e9364348b8d2\src\main\java\dat3\car\config\MemberTestDataFactory.java,,file,Data processing and transformation,0,,"[1,45]",45,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2456,1854,605,161,46,45,7.3,145,0,0,0,0,0,2,122,979,1.8,226,37,1.4,0.23,45,27,18,1,1,1,25,9,0,0,0,0,3,20,2.5,2,1,2,1,,,
75,design-patterns,2024/3/5 1:39,Java,,0,0,0,1,3,Java,13,generated by chatgpt,https://github.com/lcalves/design-patterns/blob/17ea6debc7cb8d262d0bb2452481c5f01cb02d5f/src/main/java/br/com/lcalves/designpatterns/application/services/impl/RegistrationNumberGeneratorServiceImpl.java,design-patterns\17ea6debc7cb8d262d0bb2452481c5f01cb02d5f\src\main\java\br\com\lcalves\designpatterns\application\services\impl\RegistrationNumberGeneratorServiceImpl.java,,file,Business logic,0,,"[1,79]",79,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],781,551,130,100,21,21,1.3,7,60,2,2,7.7,0,0,3,45,0.3,91,6,0.91,0.06,79,50,21,6,1,1,3.8,2,0,0,0,0,0,0,0,9,3,1.5,0.5,,,
77,ICS4U-Unit1-01,2024/2/15 14:24,Java,,0,0,0,1,9,Java,35,generated by chatgpt,https://github.com/AndiCucka/ICS4U-Unit1-01/blob/257989be016a0e3b436effd67d4856eec7523ecf/index.java,ICS4U-Unit1-01\257989be016a0e3b436effd67d4856eec7523ecf\index.java,,method,Data processing and transformation,0,,"[34,54]",21,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],57,19,12,2,1,1,32.1,9,0,0,0,0,0,0,6,60,10.5,2,0,1,0,22,13,11,1,1,1,11.8,2,0,0,0,0,7,65,14.4,1,0,1,0,,,
78,weather-project,2023/5/30 17:00,Java,,0,0,0,1,37,Java,9,generated by chatgpt,https://github.com/sokimaaa/weather-project/blob/057324af6f9adc9722eb30a99f97d4b786da1114/telegram-service/src/main/java/com/sokima/weather/telegram/service/TableWeatherReportService.java,weather-project\057324af6f9adc9722eb30a99f97d4b786da1114\telegram-service\src\main\java\com\sokima\weather\telegram\service\TableWeatherReportService.java,,method,User interface,1,,"[11,108]",98,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],1444,982,303,85,34,33,6.7,70,0,0,0,0,0,0,20,158,0.5,137,53,1.61,0.62,99,85,24,1,0,1,4.4,4,0,0,0,0,12,138,5.3,2,1,2,1,,,
79,StressOverflow,2023/10/3 23:20,Java,5,0,1,0,0,240,Java,843,generated by chatgpt,https://github.com/CMPUT301F23T02/StressOverflow/blob/36d769219deae9acb8251276e16c8502ed104d8f/app/src/androidTest/java/com/example/StressOverflow/FilterTest.java,StressOverflow\36d769219deae9acb8251276e16c8502ed104d8f\app\src\androidTest\java\com\example\StressOverflow\FilterTest.java,,method,Testing and debugging,39,,"[848,861]",14,,,,,,,8,0,[],[],[],0,[],[],[],0,,,,[],[],[],5738,4136,1673,226,39,31,11.5,535,291,15,8,5.1,0,11,255,2546,2.1,491,371,2.17,1.64,15,13,4,1,1,1,0,0,0,0,0,0,4,25,5.6,4,1,4,1,,,
80,IST311ReviewQuiz,2023/9/6 15:13,Java,,0,0,0,1,2,Java,2,generated by chatgpt,https://github.com/smbillah/IST311ReviewQuiz/blob/7a10e49d3b74c7c768e4b90f1f68402b25fe0066/src/main/java/Media.java,IST311ReviewQuiz\7a10e49d3b74c7c768e4b90f1f68402b25fe0066\src\main\java\Media.java,,file,Business logic,0,,"[1,27]",27,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],83,59,27,7,3,3,0,0,0,0,0,0,0,0,16,150,8.5,7,2,1,0.29,27,18,5,3,1,1,0,0,0,0,0,0,2,12,2.2,1,0,0.333333333,0,,,
83,java_dao,2023/7/31 16:13,Java,,0,0,0,1,2,Java,9,generated by chatgpt,https://github.com/Koaladeer/java_dao/blob/d65ebcae12fa840b98fc23bf706fa96dcae9f8ce/src/main/java/de/htwberlin/dao/MautabschnittDao.java,java_dao\d65ebcae12fa840b98fc23bf706fa96dcae9f8ce\src\main\java\de\htwberlin\dao\MautabschnittDao.java,,file,Data processing and transformation,0,,"[1,33]",33,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2596,1444,607,214,33,31,22.6,422,36,2,1,1.4,0,6,81,784,1.8,221,62,1.03,0.29,33,8,0,2,1,1,55.6,10,0,0,0,0,0,0,0,0,0,0,0,,,
84,java_dao,2023/7/31 16:13,Java,,0,0,0,1,2,Java,11,generated by chatgpt,https://github.com/Koaladeer/java_dao/blob/d65ebcae12fa840b98fc23bf706fa96dcae9f8ce/src/main/java/de/htwberlin/dao/BuchungsStatusDao.java,java_dao\d65ebcae12fa840b98fc23bf706fa96dcae9f8ce\src\main\java\de\htwberlin\dao\BuchungsStatusDao.java,,file,Data processing and transformation,0,,"[1,53]",53,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2596,1444,607,214,33,31,22.6,422,36,2,1,1.4,0,6,81,784,1.8,221,62,1.03,0.29,53,11,0,5,1,1,60.7,17,0,0,0,0,0,0,0,0,0,0,0,,,
85,java_dao,2023/7/31 16:13,Java,,0,0,0,1,2,Java,8,generated by chatgpt,https://github.com/Koaladeer/java_dao/blob/d65ebcae12fa840b98fc23bf706fa96dcae9f8ce/src/main/java/de/htwberlin/dao/FahrzeuggeratDao.java,java_dao\d65ebcae12fa840b98fc23bf706fa96dcae9f8ce\src\main\java\de\htwberlin\dao\FahrzeuggeratDao.java,,file,Data processing and transformation,0,,"[1,64]",64,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2596,1444,607,214,33,31,22.6,422,36,2,1,1.4,0,6,81,784,1.8,221,62,1.03,0.29,64,12,0,6,1,1,65.7,23,0,0,0,0,0,0,0,0,0,0,0,,,
90,Project,2024/1/26 19:36,Java,5,0,0,0,0,414,Java,17,generated by chatgpt,https://github.com/CEG4110-Team-Jacob/Project/blob/83fa9f626c7227ef445feeb61703798eef674a22/client/app/src/main/java/org/example/Pages/Managers/CreateItem.java,Project\83fa9f626c7227ef445feeb61703798eef674a22\client\app\src\main\java\org\example\Pages\Managers\CreateItem.java,,file,User interface,9,,"[1,92]",92,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],4186,3134,1467,279,112,64,5.6,185,0,0,0,0,0,5,127,1018,1.1,377,122,1.35,0.44,92,70,45,2,1,1,15.7,13,0,0,0,0,3,32,1.5,4,2,2,1,,,
91,java_dao,2023/7/31 16:13,Java,,0,0,0,1,2,Java,10,generated by chatgpt,https://github.com/Koaladeer/java_dao/blob/d65ebcae12fa840b98fc23bf706fa96dcae9f8ce/src/main/java/de/htwberlin/dao/FahrzeuggeratDaoImpl.java,java_dao\d65ebcae12fa840b98fc23bf706fa96dcae9f8ce\src\main\java\de\htwberlin\dao\FahrzeuggeratDaoImpl.java,,file,Data processing and transformation,0,,"[1,169]",169,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2596,1444,607,214,33,31,22.6,422,36,2,1,1.4,0,6,81,784,1.8,221,62,1.03,0.29,169,94,52,8,1,1,23.6,29,0,0,0,0,4,60,2.1,11,3,1.375,0.375,,,
93,java_dao,2023/7/31 16:13,Java,,0,0,0,1,2,Java,54,generated by chatgpt,https://github.com/Koaladeer/java_dao/blob/d65ebcae12fa840b98fc23bf706fa96dcae9f8ce/src/main/java/de/htwberlin/mauterhebung/MauterServiceImpl.java,java_dao\d65ebcae12fa840b98fc23bf706fa96dcae9f8ce\src\main\java\de\htwberlin\mauterhebung\MauterServiceImpl.java,,method,Business logic,0,,"[67,107]",41,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2596,1444,607,214,33,31,22.6,422,36,2,1,1.4,0,6,81,784,1.8,221,62,1.03,0.29,42,28,19,1,1,1,21.1,8,0,0,0,0,5,27,3,6,6,6,6,,,
94,cars,2023/8/27 9:20,Java,,0,0,0,1,5,Java,8,generated by chatgpt,https://github.com/Asgertor/cars/blob/ff76c49b86110b933e8cfa9d9677c1f76a5b53e5/src/main/java/dat3/car/config/CarTestDataFactory.java,cars\ff76c49b86110b933e8cfa9d9677c1f76a5b53e5\src\main\java\dat3\car\config\CarTestDataFactory.java,,file,Data processing and transformation,1,,"[1,49]",49,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],1900,1416,403,114,43,42,7.1,108,0,0,0,0,0,2,106,861,2,164,33,1.44,0.29,49,34,10,1,1,1,17.1,7,0,0,0,0,3,20,2,2,1,2,1,,,
96,ICS4U-Unit-1-02-Java,2024/2/21 21:50,Java,,0,0,0,1,2,Java,35,generated by chatgpt,https://github.com/Curtis-Edwards/ICS4U-Unit-1-02-Java/blob/2113cb8b4ccea2bcad366c76e03e7a99ec73dfff/EnergyReleased.java,ICS4U-Unit-1-02-Java\2113cb8b4ccea2bcad366c76e03e7a99ec73dfff\EnergyReleased.java,,method,Data processing and transformation,0,,"[34,70]",37,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],82,34,20,2,1,2,24.4,11,0,0,0,0,0,0,9,85,8.3,4,4,2,2,38,27,19,1,1,1,12.1,4,0,0,0,0,9,85,9.8,3,4,3,4,,,
100,Successorator,2024/3/17 4:37,Java,,0,0,0,1,2,Java,77,generated by chatgpt,https://github.com/junhaoqu/Successorator/blob/27b84c036851f8db7d9e951b1a4d175aeabd9423/project-team-31/lib/src/main/java/edu/ucsd/cse110/successorator/lib/domain/SimpleGoalRepository.java,Successorator\27b84c036851f8db7d9e951b1a4d175aeabd9423\project-team-31\lib\src\main\java\edu\ucsd\cse110\successorator\lib\domain\SimpleGoalRepository.java,,method,Business logic,0,,"[79,98]",20,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],4435,3195,1400,249,39,40,10.5,375,496,33,10,11.2,0,1,219,1623,1.7,490,244,1.97,0.98,21,13,9,1,1,1,21.1,4,0,0,0,0,2,15,3.3,3,3,3,3,,,
101,cars-back,2023/10/16 11:26,Java,,0,2,0,1,12,Java,8,generated by chatgpt,https://github.com/plaul/cars-back/blob/b2efef82f1ecd8ec4b0e5713cad3e9364348b8d2/src/main/java/dat3/car/config/CarTestDataFactory.java,cars-back\b2efef82f1ecd8ec4b0e5713cad3e9364348b8d2\src\main\java\dat3\car\config\CarTestDataFactory.java,,file,Data processing and transformation,0,,"[1,49]",49,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2456,1854,605,161,46,45,7.3,145,0,0,0,0,0,2,122,979,1.8,226,37,1.4,0.23,49,34,10,1,1,1,17.1,7,0,0,0,0,3,20,2,2,1,2,1,,,
102,Tech-Exam,2023/10/29 9:59,Java,2,0,0,0,1,6,Java,8,generated by chatgpt,https://github.com/LauraRamgilStud/Tech-Exam/blob/df1af7376137adac767acc713c7b9242583d3f6e/src/main/java/dat3/car/config/CarTestDataFactory.java,Tech-Exam\df1af7376137adac767acc713c7b9242583d3f6e\src\main\java\dat3\car\config\CarTestDataFactory.java,,file,Data processing and transformation,0,,"[1,49]",49,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2393,1811,578,158,46,45,6.9,135,0,0,0,0,0,2,115,928,1.7,220,36,1.39,0.23,49,34,10,1,1,1,17.1,7,0,0,0,0,3,20,2,2,1,2,1,,,
103,cars-fall2023,2023/8/25 10:57,Java,,0,3,0,1,25,Java,8,generated by chatgpt,https://github.com/kea-fall2023/cars-fall2023/blob/3cc5daf25cda458b90de4ec62b352a37cd7e6e7f/src/main/java/dat3/car/config/CarTestDataFactory.java,cars-fall2023\3cc5daf25cda458b90de4ec62b352a37cd7e6e7f\src\main\java\dat3\car\config\CarTestDataFactory.java,,file,Data processing and transformation,3,,"[1,49]",49,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],269,192,47,8,9,9,9.4,20,0,0,0,0,0,2,26,187,3.2,10,2,1.25,0.25,49,34,10,1,1,1,17.1,7,0,0,0,0,3,20,2,2,1,2,1,,,
104,cars,2023/12/28 11:30,Java,,0,0,0,1,5,Java,8,generated by chatgpt,https://github.com/philipbenn/cars/blob/1a97e122c110e2d8a33d245596d96130438f4ea1/cars-fall2023-main/src/main/java/dat3/car/config/CarTestDataFactory.java,cars\1a97e122c110e2d8a33d245596d96130438f4ea1\cars-fall2023-main\src\main\java\dat3\car\config\CarTestDataFactory.java,,file,Data processing and transformation,0,,"[1,49]",49,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],4912,3706,1210,322,92,90,7.3,292,3430,70,70,69.8,0,4,314,3358,3,452,74,1.4,0.23,49,34,10,1,1,1,17.1,7,0,0,0,0,3,20,2,2,1,2,1,,,
105,Successorator,2024/3/17 4:37,Java,,0,0,0,1,2,Java,65,generated by chatgpt,https://github.com/junhaoqu/Successorator/blob/27b84c036851f8db7d9e951b1a4d175aeabd9423/project-team-31/app/src/main/java/edu/ucsd/cse110/successorator/app/data/db/GoalDao.java,Successorator\27b84c036851f8db7d9e951b1a4d175aeabd9423\project-team-31\app\src\main\java\edu\ucsd\cse110\successorator\app\data\db\GoalDao.java,,method,Data processing and transformation,0,,"[66,94]",29,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],4435,3195,1400,249,39,40,10.5,375,496,33,10,11.2,0,1,219,1623,1.7,490,244,1.97,0.98,30,21,6,6,1,1,4.2,1,0,0,0,0,2,15,2.2,1,0,0.166666667,0,,,
106,Tech-Exam,2023/10/29 9:59,Java,2,0,0,0,1,6,Java,9,generated by chatgpt,https://github.com/LauraRamgilStud/Tech-Exam/blob/df1af7376137adac767acc713c7b9242583d3f6e/src/main/java/dat3/car/config/MemberTestDataFactory.java,Tech-Exam\df1af7376137adac767acc713c7b9242583d3f6e\src\main\java\dat3\car\config\MemberTestDataFactory.java,,file,Data processing and transformation,0,,"[1,45]",45,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2393,1811,578,158,46,45,6.9,135,0,0,0,0,0,2,115,928,1.7,220,36,1.39,0.23,45,27,18,1,1,1,25,9,0,0,0,0,3,20,2.5,2,1,2,1,,,
108,cars,2023/12/28 11:30,Java,,0,0,0,1,5,Java,9,generated by chatgpt,https://github.com/philipbenn/cars/blob/1a97e122c110e2d8a33d245596d96130438f4ea1/src/main/java/dat3/car/config/MemberTestDataFactory.java,cars\1a97e122c110e2d8a33d245596d96130438f4ea1\src\main\java\dat3\car\config\MemberTestDataFactory.java,,file,Data processing and transformation,0,,"[1,45]",45,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],4912,3706,1210,322,92,90,7.3,292,3430,70,70,69.8,0,4,314,3358,3,452,74,1.4,0.23,45,27,18,1,1,1,25,9,0,0,0,0,3,20,2.5,2,1,2,1,,,
116,java_dao,2023/7/31 16:13,Java,,0,0,0,1,2,Java,13,generated by chatgpt,https://github.com/Koaladeer/java_dao/blob/d65ebcae12fa840b98fc23bf706fa96dcae9f8ce/src/main/java/de/htwberlin/dao/BuchungsStatusDaoImpl.java,java_dao\d65ebcae12fa840b98fc23bf706fa96dcae9f8ce\src\main\java\de\htwberlin\dao\BuchungsStatusDaoImpl.java,,file,Data processing and transformation,0,,"[1,129]",129,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2596,1444,607,214,33,31,22.6,422,36,2,1,1.4,0,6,81,784,1.8,221,62,1.03,0.29,129,69,33,7,1,1,25,23,0,0,0,0,0,0,0,9,2,1.285714286,0.285714286,,,
117,mankomania-app,2024/3/23 10:13,Java,5,0,0,11,0,416,Java,65,generated by chatgpt,https://github.com/se-ii-mankomania/mankomania-app/blob/32187ed100d7981f809f257a1ee07a2a95aa5918/app/src/test/java/com/example/mankomania/apitests/LobbyAPITests.java,mankomania-app\32187ed100d7981f809f257a1ee07a2a95aa5918\app\src\test\java\com\example\mankomania\apitests\LobbyAPITests.java,,method,Testing and debugging,61,,"[66,74]",9,,,,,,,9,0,[],[],[],0,[],[],[],0,,,,[],[],[],3165,2229,1095,204,49,45,11.2,280,100,6,4,3.2,0,1,80,597,0.9,351,139,1.72,0.68,10,9,1,1,1,1,0,0,0,0,0,0,4,25,7.6,1,0,1,0,,,
119,forestwebtech,2023/4/12 11:56,Java,,0,0,0,1,17,Java,36,generated by chatgpt,https://github.com/Koaladeer/forestwebtech/blob/0131cc43bcd2bfcbc38909c4e3e2525cee528be2/src/test/java/htwberli/webtechProjekt/ForestServiceTest.java,forestwebtech\0131cc43bcd2bfcbc38909c4e3e2525cee528be2\src\test\java\htwberli\webtechProjekt\ForestServiceTest.java,,file,Testing and debugging,1,,"[1,185]",185,,,,,test code,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],906,545,178,63,12,12,17.3,114,0,0,0,0,0,0,34,346,2.1,73,15,1.16,0.24,185,94,35,7,1,1,28.8,38,0,0,0,0,1,10,0.4,7,0,1,0,,,
122,microservices-2,2023/12/29 8:54,Java,,0,0,0,1,37,Java,25,generated by chatgpt,https://github.com/ashvani1/microservices-2/blob/1c836f7a7563166cefa688db30bd3403a3aa350b/order-service/src/test/java/com/elite/springboot/orderservice/service/GeneratedOrderServiceTest.java,microservices-2\1c836f7a7563166cefa688db30bd3403a3aa350b\order-service\src\test\java\com\elite\springboot\orderservice\service\GeneratedOrderServiceTest.java,,file,Testing and debugging,1,,"[1,96]",96,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],1257,956,131,50,52,50,2.8,28,22,2,2,1.8,0,0,75,447,1.6,46,4,0.92,0.08,96,70,33,2,1,1,9.1,7,0,0,0,0,0,0,0,2,0,1,0,,,
128,CS-230-FinalProject,2023/2/20 17:20,Java,2,0,0,0,2,260,Java,13,generated by chatgpt,https://github.com/jackaholy/CS-230-FinalProject/blob/3425f87ef328af78865ef1af57dc10d21a20b697/src/test/TestSprite.java,CS-230-FinalProject\3425f87ef328af78865ef1af57dc10d21a20b697\src\test\TestSprite.java,,method,Testing and debugging,29,,"[15,50]",36,,,,,test code,,3,0,[],[],[],0,[],[],[],0,,,,[],[],[],2086,1133,576,106,18,16,27.7,435,60,2,2,2.9,0,3,47,369,1.1,219,136,2.07,1.28,37,31,25,1,1,1,10.8,4,0,0,0,0,11,100,10.1,5,4,5,4,,,
137,dfa-challenge-3-address-book,2024/2/19 13:22,Java,2,0,0,0,1,44,Java,15,generated by copilot,https://github.com/chantalsantos7/dfa-challenge-3-address-book/blob/38b187cebe88a79f11c0862a15ff7969bd6bb863/src/main/java/com/challenges/helpers/ValidatorHelpers.java,dfa-challenge-3-address-book\38b187cebe88a79f11c0862a15ff7969bd6bb863\src\main\java\com\challenges\helpers\ValidatorHelpers.java,,method,Business logic,2,,"[20,48]",29,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],1015,778,297,68,21,10,7.7,65,0,0,0,0,0,1,48,460,2,148,49,2.18,0.72,30,20,9,2,1,1,18.5,5,0,0,0,0,3,20,3,6,3,3,1.5,,,
138,Mappevurdering,2023/11/28 14:36,Java,,0,0,0,1,27,Java,92,generated by copilot,https://github.com/baseballb/Mappevurdering/blob/5682b20b551cb793d7edb7995724070af4bb969b/src/main/java/edu/ntnu/stud/TrainDispatchSystem.java,Mappevurdering\5682b20b551cb793d7edb7995724070af4bb969b\src\main\java\edu\ntnu\stud\TrainDispatchSystem.java,,method,"Business logic,User interface",8,,"[[101,128],[165,226]]",90,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],1254,662,323,79,9,9,30.8,294,0,0,0,0,0,0,56,610,3.1,128,70,1.62,0.89,92,48,25,3,2,1,32.5,25,0,0,0,0,5,32,2.1,9,7,3,2.333333333,,,
141,CPOO1,2023/9/25 11:26,Java,,0,0,0,1,1,Java,26,generated by copilot,https://github.com/acherm/CPOO1/blob/c1f5cb7a78dc3f5ac3f0554600de2070b9014398/src/main/java/org/example/ExpenseComputation.java,CPOO1\c1f5cb7a78dc3f5ac3f0554600de2070b9014398\src\main\java\org\example\ExpenseComputation.java,,method,Data processing and transformation,0,,"[17,55]",39,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],925,502,260,42,12,8,25.5,172,0,0,0,0,0,0,46,373,2.5,101,80,2.4,1.9,40,14,12,1,1,1,54.3,19,0,0,0,0,3,20,4.2,3,2,3,2,,,
142,Battleship-Board-Game,2023/9/7 21:34,Java,,1,0,0,1,32,Java,437,generated by copilot,https://github.com/0HugoHu/Battleship-Board-Game/blob/ae8561bd7d1e8788dcb67f0589aca4d8b9d78eb4/app/src/main/java/edu/duke/yh342/battleship/BattleShipBoard.java,Battleship-Board-Game\ae8561bd7d1e8788dcb67f0589aca4d8b9d78eb4\app\src\main\java\edu\duke\yh342\battleship\BattleShipBoard.java,,statement,Program input code,3,,"[438,438]",1,,,,,,input,3,0,[],[],[],0,[],[],[],0,,,,[],[],[],3984,2562,1175,178,34,34,17.9,559,223,10,5,5.6,0,3,217,2243,2.9,412,347,2.31,1.95,4,1,1,0,0,1,0,0,0,0,0,0,3,30,20,0,0,,,,,
146,Mappevurdering,2023/11/28 14:36,Java,,0,0,0,1,27,Java,51,generated by copilot,https://github.com/baseballb/Mappevurdering/blob/5682b20b551cb793d7edb7995724070af4bb969b/src/test/java/edu/ntnu/stud/LogicTest.java,Mappevurdering\5682b20b551cb793d7edb7995724070af4bb969b\src\test\java\edu\ntnu\stud\LogicTest.java,,method,Testing and debugging,8,,"[54,117]",64,,,,,test code,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],1254,662,323,79,9,9,30.8,294,0,0,0,0,0,0,56,610,3.1,128,70,1.62,0.89,65,39,21,6,1,1,19.6,10,0,0,0,0,11,77,6.3,6,0,1,0,,,
147,Mappevurdering,2023/11/28 14:36,Java,,0,0,0,1,27,Java,4,generated by copilot,https://github.com/baseballb/Mappevurdering/blob/5682b20b551cb793d7edb7995724070af4bb969b/src/test/java/edu/ntnu/stud/ExampleUserInteraction.java,Mappevurdering\5682b20b551cb793d7edb7995724070af4bb969b\src\test\java\edu\ntnu\stud\ExampleUserInteraction.java,,file,Testing and debugging,8,,"[1,69]",69,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],1254,662,323,79,9,9,30.8,294,0,0,0,0,0,0,56,610,3.1,128,70,1.62,0.89,69,26,5,6,1,1,45.8,22,0,0,0,0,0,0,0,6,0,1,0,,,
148,dfa-challenge-3-address-book,2024/2/19 13:22,Java,2,0,0,0,1,44,Java,254,generated by copilot,https://github.com/chantalsantos7/dfa-challenge-3-address-book/blob/a65e222673eea853a3b0e266eca32fedabec4602/src/test/java/com/challenges/addressbook/AddressBookTest.java,dfa-challenge-3-address-book\a65e222673eea853a3b0e266eca32fedabec4602\src\test\java\com\challenges\addressbook\AddressBookTest.java,,method,Testing and debugging,2,,"[250,257]",8,,,,,test code,,6,0,[],[],[],0,[],[],[],0,,,,[],[],[],679,532,156,53,17,8,5.8,33,0,0,0,0,0,0,14,110,0.7,129,40,2.43,0.75,9,7,2,1,1,1,10,1,0,0,0,0,2,15,5.6,1,0,1,0,,,
151,MCChatGPT,2023/3/8 2:20,Java,2,13,3,1,1,18,Java,9,generated by gpt-3,https://github.com/Bawnorton/MCChatGPT/blob/fb68f1071e6660bece9e871b2e66af1f2d12c294/forge/src/main/java/com/theokanning/openai/edit/EditResult.java,MCChatGPT\fb68f1071e6660bece9e871b2e66af1f2d12c294\forge\src\main\java\com\theokanning\openai\edit\EditResult.java,,file,Data processing and transformation,0,,"[1,36]",36,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],3312,1875,543,157,57,55,16.4,367,296,10,10,8.9,4,0,90,989,1.8,212,117,1.35,0.75,36,11,0,0,1,1,35.3,6,0,0,0,0,4,40,12.1,0,0,,,,,
152,knowledge_box,2023/3/27 15:04,Java,,20,4,2,1,8,Java,10,generated by gpt-3,https://github.com/FFFamily/knowledge_box/blob/bb19969081d66859422aff06df5e0df8d2709046/src/main/java/com/tutu/knowledge_box/ai/openai/edit/EditResult.java,knowledge_box\bb19969081d66859422aff06df5e0df8d2709046\src\main\java\com\tutu\knowledge_box\ai\openai\edit\EditResult.java,,file,Framework and library,0,,"[1,37]",37,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2542,1146,149,80,58,55,26.5,413,0,0,0,0,0,0,84,684,2,74,24,0.93,0.3,37,11,0,0,1,1,35.3,6,0,0,0,0,4,40,12.1,0,0,,,,,
156,fluent-integrations,2023/3/20 6:49,Java,,0,1,0,0,7,Java,6,generated by gpt-3,https://github.com/fluent-qa/fluent-integrations/blob/08fa84d96d836357caa3abc034632c5eec0443f5/qabox-openai/src/main/java/io/fluent/openai/models/edit/EditChoice.java,fluent-integrations\08fa84d96d836357caa3abc034632c5eec0443f5\qabox-openai\src\main\java\io\fluent\openai\models\edit\EditChoice.java,,file,Data processing and transformation,0,,"[1,23]",23,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],2584,1240,184,92,54,54,22,349,0,0,0,0,0,0,58,585,1.6,78,10,0.85,0.11,23,7,0,0,1,1,36.4,4,0,0,0,0,0,0,0,0,0,,,,,
158,chatgpt-java,2023/4/22 9:04,Java,,0,0,1,2,2,Java,6,generated by gpt-3,https://github.com/379685397/chatgpt-java/blob/cab4de831cb17c578495c803d7d8062c84d57c4f/chatgpt-java-api/src/main/java/com/hq/openai/model/completion/chat/ChatStreamCompletionChoice.java,chatgpt-java\cab4de831cb17c578495c803d7d8062c84d57c4f\chatgpt-java-api\src\main\java\com\hq\openai\model\completion\chat\ChatStreamCompletionChoice.java,,file,Data processing and transformation,0,,"[1,26]",26,,,,,,,1,0,[],[],[],0,[],[],[],0,,,,[],[],[],1407,818,225,61,32,31,17.3,171,105,6,3,7.5,0,0,90,809,3.3,103,60,1.69,0.98,26,8,0,0,1,1,33.3,4,0,0,0,0,0,0,0,0,0,,,,,
